20201223,奉贤,南桥,美丽示范小区，客厅带窗全明户型，满五，带车库车位房主自荐,210万,3室1厅 | 87.6平米 | 南 | 简装 | 高楼层(共6层)  | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_eH0yI9Bs4_1.jpg.296x216.jpg
20201223,奉贤,南桥,正阳世纪星城莱茵之恋 2室2厅 南,330万,2室2厅 | 99.6平米 | 南 | 精装 | 高楼层(共6层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_heOLCH9x8_1.jpg.296x216.jpg
20201223,奉贤,南桥,贝港南区 中间楼层 精装修 边套全明户型 交通便利房主自荐,192万,2室2厅 | 84.7平米 | 南 | 简装 | 中楼层(共5层) | 1993年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_w50HbQDvu_1.jpg.296x216.jpg
20201223,奉贤,南桥,电梯大平层，带产权车位，空调地暖全配，诚心出售房主自荐,585万,4室2厅 | 184.41平米 | 南 北 | 精装 | 低楼层(共22层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_bPrlCCarp_1.jpg.296x216.jpg
20201223,奉贤,南桥,精装两房，双南户型，楼层好，采光充足，诚心出售房主自荐,375万,2室1厅 | 85平米 | 南 | 精装 | 中楼层(共20层)  | 板楼,http://image1.ljcdn.com/110000-inspection/4335a631-66b0-4f72-baed-59e861237271_1000.jpg.296x216.jpg
20201223,奉贤,南桥,价格可谈，总价低，双南房，采光好，视野开阔,145万,2室1厅 | 60.59平米 | 南 | 简装 | 中楼层(共6层) | 1993年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_9LKH1WZoU_1.jpg.296x216.jpg
20201223,奉贤,南桥,恒盛湖畔豪庭 金海湖 通 透好房 出售 配套成熟房主自荐,405万,2室2厅 | 92.78平米 | 南 | 精装 | 高楼层(共21层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_jxkBiCOiI_1.jpg.296x216.jpg
20201223,奉贤,南桥,带大花园+车位+低楼层+地铁直达,149万,2室2厅 | 86.81平米 | 南 北 | 简装 | 低楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_AVZDOIzOD_1.jpg.296x216.jpg
20201223,奉贤,南桥,毛坯 电梯房 中间楼层采光充足  视野开阔 好停车房主自荐,275万,2室2厅 | 100.9平米 | 南 | 毛坯 | 高楼层(共18层) | 2013年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_YVylixHKw_1.jpg.296x216.jpg
20201223,奉贤,南桥,近地铁，近上海之鱼，稀有大三房，采光好，飞机户型房主自荐,590万,3室2厅 | 147.1平米 | 南 北 | 精装 | 低楼层(共12层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/a7d4e87a-3c33-4d3a-9fb0-6425a5d98126_1000.jpg.296x216.jpg
20201223,奉贤,南桥,两房朝南，清爽装修，拎包入住，采光通风好房主自荐,145万,2室2厅 | 86.27平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_PN4hB81Ex_1.jpg.296x216.jpg
20201223,奉贤,南桥,价格可谈，大三房，大阳台，全明户型，舒适户型房主自荐,169万,3室1厅 | 89.62平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_75ZD05KyH_1.jpg.296x216.jpg
20201223,奉贤,南桥,五号线+小区花园位置+房东急售+清爽装修+看房方便房主自荐,175万,3室1厅 | 91平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_J9zSdTn6K_1.jpg.296x216.jpg
20201223,奉贤,南桥,品质小区，精装好房，满五唯一，静待有缘房主自荐,243万,2室2厅 | 82.7平米 | 南 | 精装 | 低楼层(共14层) | 2010年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_40AotE0I4_1.jpg.296x216.jpg
20201223,奉贤,南桥,正阳一期，复式大3房，旁边公园，附带大露台阳光房房主自荐,415万,3室2厅 | 152.52平米 | 南 | 精装 | 高楼层(共6层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/943ac088-8a80-41c2-808c-9b9c12191832_1000.jpg.296x216.jpg
20201223,奉贤,南桥,地铁5号线 满五唯一，紧凑三房，东边套 ，通风采光好房主自荐,161万,3室1厅 | 84.8平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Gy1MDVY10_1.jpg.296x216.jpg
20201223,奉贤,南桥,双阳台，单价低，采光好，满五唯一，可看可签房主自荐,157万,3室1厅 | 87.39平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_j7FxLPbg0_1.jpg.296x216.jpg
